Datetime, Temp, K_int, tenzo, level, oporn_level, quotes, rain 
2023-03-24 00:33:31,5.84,799,821352,820500,820503,0,0.6
2023-03-24 00:33:37,5.83,798,821354,820500,820503,0,0.6
2023-03-24 00:33:43,5.85,799,821354,820500,820503,0,0.6
2023-03-24 00:33:49,5.84,799,821356,820499,820503,0,0.6
2023-03-24 00:33:55,5.82,797,821358,820499,820503,0,0.6
2023-03-24 00:34:00,5.83,798,821358,820500,820503,0,0.6
2023-03-24 00:34:06,5.84,799,821356,820500,820503,0,0.6
2023-03-24 00:34:12,5.83,798,821357,820500,820503,0,0.6
2023-03-24 00:34:18,5.87,799,821357,820500,820503,0,0.6
2023-03-24 00:34:24,5.84,799,821356,820500,820503,0,0.6
2023-03-24 00:34:30,5.84,799,821355,820500,820503,0,0.6
2023-03-24 00:34:36,5.84,799,821355,820500,820503,0,0.6
2023-03-24 00:34:41,5.81,796,821356,820500,820503,0,0.6
2023-03-24 00:34:47,5.83,798,821355,820499,820503,0,0.6
2023-03-24 00:34:53,5.85,799,821355,820499,820503,0,0.6
2023-03-24 00:34:59,5.84,799,821354,820499,820503,0,0.6
2023-03-24 00:35:05,5.81,796,821354,820499,820503,0,0.6
2023-03-24 00:35:11,5.84,799,821356,820499,820503,0,0.6
2023-03-24 00:35:16,5.84,799,821357,820500,820503,0,0.6
2023-03-24 00:35:22,5.83,799,821357,820500,820503,0,0.6
2023-03-24 00:35:28,5.84,799,821355,820500,820503,0,0.6
2023-03-24 00:35:34,5.81,797,821357,820500,820503,0,0.6
2023-03-24 00:35:40,5.85,799,821358,820500,820503,0,0.6
2023-03-24 00:35:46,5.83,799,821357,820501,820503,0,0.6
2023-03-24 00:35:52,5.82,798,821357,820501,820503,0,0.6
2023-03-24 00:35:57,5.82,798,821355,820501,820503,0,0.6
2023-03-24 00:36:03,5.84,799,821354,820500,820503,0,0.6
2023-03-24 00:36:09,5.85,799,821356,820500,820503,0,0.6
2023-03-24 00:36:15,5.83,799,821358,820500,820503,0,0.6
2023-03-24 00:36:21,5.84,799,821357,820501,820503,0,0.6
2023-03-24 00:36:27,5.83,799,821355,820501,820502,0,0.6
2023-03-24 00:36:32,5.83,799,821356,820501,820502,0,0.6
2023-03-24 00:36:38,5.84,799,821356,820501,820502,0,0.6
2023-03-24 00:36:44,5.83,799,821355,820501,820502,0,0.6
2023-03-24 00:36:50,5.83,799,821355,820501,820502,0,0.6
2023-03-24 00:36:56,5.83,799,821353,820501,820502,0,0.6
2023-03-24 00:37:02,5.84,799,821352,820501,820502,0,0.6
2023-03-24 00:37:08,5.83,799,821354,820501,820502,0,0.6
2023-03-24 00:37:13,5.82,798,821357,820501,820502,0,0.6
2023-03-24 00:37:19,5.82,799,821359,820501,820502,0,0.6
2023-03-24 00:37:25,5.83,799,821357,820501,820502,0,0.6
