OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-01-31;00:15:45;6870;6869;125;27372;1;1550
2023-01-31;00:15:50;6870;6869;125;27379;1;1550
2023-01-31;00:15:55;6870;6869;125;27369;1;1550
2023-01-31;00:16:00;6870;6869;125;27369;1;1550
2023-01-31;00:16:05;6870;6869;125;27360;1;1550
2023-01-31;00:16:10;6870;6869;125;27357;1;1550
2023-01-31;00:16:15;6870;6869;125;27364;1;1550
2023-01-31;00:16:20;6870;6869;125;27375;1;1550
2023-01-31;00:16:25;6870;6869;125;27370;1;1550
2023-01-31;00:16:30;6870;6869;125;27365;1;1550
2023-01-31;00:16:35;6870;6869;125;27365;1;1550
2023-01-31;00:16:40;6870;6869;125;27359;1;1550
2023-01-31;00:16:45;6870;6869;125;27357;1;1550
2023-01-31;00:16:50;6870;6869;125;27355;1;1550
2023-01-31;00:16:55;6870;6869;125;27360;1;1550
2023-01-31;00:17:00;6870;6869;125;27370;1;1550
2023-01-31;00:17:05;6870;6869;125;27370;1;1550
2023-01-31;00:17:10;6870;6869;125;27370;1;1550
2023-01-31;00:17:15;6870;6869;125;27367;1;1550
2023-01-31;00:17:20;6870;6869;125;27362;1;1550
2023-01-31;00:17:25;6870;6869;125;27358;1;1550
2023-01-31;00:17:30;6870;6869;125;27362;1;1550
2023-01-31;00:17:35;6870;6869;125;27365;1;1550
2023-01-31;00:17:40;6870;6869;125;27365;1;1550
2023-01-31;00:17:45;6870;6869;125;27365;1;1550
2023-01-31;00:17:50;6870;6869;125;27364;1;1550
2023-01-31;00:17:55;6870;6869;125;27362;1;1550
2023-01-31;00:18:00;6870;6869;125;27363;1;1550
2023-01-31;00:18:05;6870;6869;125;27363;1;1550
2023-01-31;00:18:10;6870;6869;125;27367;1;1550
2023-01-31;00:18:15;6870;6869;125;27370;1;1550
2023-01-31;00:18:20;6870;6869;125;27370;1;1550
2023-01-31;00:18:25;6870;6869;125;27372;1;1550
2023-01-31;00:18:30;6870;6869;125;27364;1;1550
2023-01-31;00:18:35;6870;6869;125;27357;1;1550
2023-01-31;00:18:40;6870;6869;125;27363;1;1550
2023-01-31;00:18:45;6870;6869;125;27365;1;1550
2023-01-31;00:18:50;6870;6869;125;27368;1;1550
2023-01-31;00:18:55;6870;6869;125;27368;1;1550
2023-01-31;00:19:00;6870;6869;125;27360;2;1550
2023-01-31;00:19:05;6870;6869;125;27357;1;1550
2023-01-31;00:19:10;6870;6869;125;27363;1;1550
2023-01-31;00:19:15;6870;6869;125;27360;1;1550
2023-01-31;00:19:20;6870;6869;125;27359;1;1550
2023-01-31;00:19:25;6870;6869;125;27354;1;1550
2023-01-31;00:19:30;6870;6869;125;27354;1;1550
2023-01-31;00:19:35;6870;6869;125;27359;1;1550
2023-01-31;00:19:40;6870;6869;125;27369;1;1550
2023-01-31;00:19:45;6870;6869;125;27370;1;1550
2023-01-31;00:19:50;6870;6869;125;27365;1;1550
2023-01-31;00:19:55;6870;6869;125;27359;1;1550
2023-01-31;00:20:00;6870;6869;125;27358;1;1550
2023-01-31;00:20:05;6870;6869;125;27358;1;1550
2023-01-31;00:20:10;6870;6869;125;27364;1;1550
2023-01-31;00:20:15;6870;6869;125;27366;1;1550
2023-01-31;00:20:20;6870;6869;125;27360;1;1550
2023-01-31;00:20:25;6870;6869;125;27369;1;1550
2023-01-31;00:20:30;6870;6869;125;27372;2;1550
2023-01-31;00:20:35;6870;6869;125;27371;1;1550
2023-01-31;00:20:40;6870;6869;125;27371;2;1550
2023-01-31;00:20:45;6870;6869;125;27368;1;1550
2023-01-31;00:20:50;6870;6869;125;27365;1;1550
2023-01-31;00:20:55;6870;6869;125;27362;1;1550
2023-01-31;00:21:00;6870;6869;125;27351;2;1550
2023-01-31;00:21:05;6870;6869;125;27356;2;1550
2023-01-31;00:21:10;6870;6869;125;27357;1;1550
2023-01-31;00:21:15;6870;6869;125;27357;1;1550
2023-01-31;00:21:20;6870;6869;125;27358;1;1550
2023-01-31;00:21:25;6870;6869;125;27357;1;1550
2023-01-31;00:21:30;6870;6869;125;27357;1;1550
2023-01-31;00:21:35;6870;6869;125;27362;2;1550
2023-01-31;00:21:40;6870;6869;125;27359;1;1550
2023-01-31;00:21:45;6870;6869;125;27359;1;1550
2023-01-31;00:21:50;6870;6869;125;27364;2;1550
2023-01-31;00:21:55;6870;6869;125;27368;2;1550
2023-01-31;00:22:00;6870;6869;125;27362;2;1550
2023-01-31;00:22:05;6870;6869;125;27356;1;1550
2023-01-31;00:22:10;6870;6869;125;27358;1;1550
2023-01-31;00:22:15;6870;6869;125;27357;1;1550
2023-01-31;00:22:20;6870;6869;125;27357;2;1550
2023-01-31;00:22:25;6870;6869;125;27361;1;1550
2023-01-31;00:22:30;6870;6869;125;27364;2;1550
2023-01-31;00:22:35;6870;6869;125;27364;2;1550
2023-01-31;00:22:40;6870;6869;125;27367;2;1550
2023-01-31;00:22:45;6870;6869;125;27367;1;1550
2023-01-31;00:22:50;6870;6869;125;27359;1;1550
2023-01-31;00:22:55;6870;6869;125;27359;2;1550
2023-01-31;00:23:00;6870;6869;125;27355;2;1550
2023-01-31;00:23:05;6870;6869;125;27353;1;1550
2023-01-31;00:23:10;6870;6869;125;27354;2;1550
2023-01-31;00:23:15;6870;6869;125;27357;1;1550
2023-01-31;00:23:20;6870;6869;125;27354;2;1550
2023-01-31;00:23:25;6870;6869;125;27354;2;1550
2023-01-31;00:23:30;6870;6869;125;27354;2;1550
2023-01-31;00:23:35;6870;6869;125;27356;2;1550
2023-01-31;00:23:40;6870;6869;125;27355;2;1550
2023-01-31;00:23:45;6870;6869;125;27355;2;1550
2023-01-31;00:23:50;6870;6869;125;27351;2;1550
2023-01-31;00:23:55;6870;6869;125;27360;2;1550
2023-01-31;00:24:00;6870;6869;125;27367;1;1550
2023-01-31;00:24:05;6870;6869;125;27367;2;1550
2023-01-31;00:24:10;6870;6869;125;27360;2;1550
2023-01-31;00:24:15;6870;6869;125;27362;2;1550
2023-01-31;00:24:20;6870;6869;125;27364;2;1550
2023-01-31;00:24:25;6870;6869;125;27368;2;1550
2023-01-31;00:24:30;6870;6869;125;27370;2;1550
2023-01-31;00:24:35;6870;6869;125;27359;2;1550
2023-01-31;00:24:40;6870;6869;125;27359;2;1550
2023-01-31;00:24:45;6870;6869;125;27356;2;1550
2023-01-31;00:24:50;6870;6869;125;27360;2;1550
2023-01-31;00:24:55;6870;6869;125;27361;2;1550
2023-01-31;00:25:00;6870;6869;125;27355;2;1550
2023-01-31;00:25:05;6870;6869;125;27353;2;1550
2023-01-31;00:25:10;6870;6869;125;27360;2;1550
2023-01-31;00:25:15;6870;6869;125;27360;2;1550
2023-01-31;00:25:20;6870;6869;125;27355;2;1550
2023-01-31;00:25:25;6870;6869;125;27354;2;1550
2023-01-31;00:25:30;6870;6869;125;27356;2;1550
2023-01-31;00:25:35;6870;6869;125;27353;2;1550
2023-01-31;00:25:40;6870;6869;125;27355;2;1550
2023-01-31;00:25:45;6870;6869;125;27363;2;1550
2023-01-31;00:25:50;6870;6869;125;27363;2;1550
2023-01-31;00:25:55;6870;6869;125;27360;2;1550
