Дата;Время;k_int_ref;с_weight;bridge_temp;tenzo_h;tenzo_l;LH;LL;free;temp;datetime;level
14.03.2023;1:44:05;799;60;65349;1;51975;1;52086;1;-1.87;14.03.2023 1:44;117622
14.03.2023;1:44:10;799;60;65349;1;51975;1;52086;1;-1.87;14.03.2023 1:44;117622
14.03.2023;1:44:15;799;60;65349;1;51974;1;52086;1;-1.87;14.03.2023 1:44;117622
14.03.2023;1:44:20;797;60;65347;1;51975;1;52086;1;-1.89;14.03.2023 1:44;117622
14.03.2023;1:44:25;799;60;65349;1;51974;1;52086;1;-1.87;14.03.2023 1:44;117622
14.03.2023;1:44:30;798;60;65347;1;51974;1;52087;1;-1.89;14.03.2023 1:44;117623
14.03.2023;1:44:35;798;60;65347;1;51974;1;52087;1;-1.89;14.03.2023 1:44;117623
14.03.2023;1:44:40;799;60;65350;1;51974;1;52087;1;-1.86;14.03.2023 1:44;117623
14.03.2023;1:44:45;798;60;65347;1;51973;1;52087;1;-1.89;14.03.2023 1:44;117623
14.03.2023;1:44:50;799;60;65349;1;51973;1;52087;1;-1.87;14.03.2023 1:44;117623
14.03.2023;1:44:55;799;60;65349;1;51975;1;52087;1;-1.87;14.03.2023 1:44;117623
14.03.2023;1:45:00;799;60;65349;1;51977;1;52087;1;-1.87;14.03.2023 1:45;117623
14.03.2023;1:45:05;799;60;65350;1;51977;1;52087;1;-1.86;14.03.2023 1:45;117623
14.03.2023;1:45:10;799;60;65350;1;51977;1;52087;1;-1.86;14.03.2023 1:45;117623
14.03.2023;1:45:15;799;60;65350;1;51975;1;52087;1;-1.86;14.03.2023 1:45;117623
14.03.2023;1:45:20;799;60;65349;1;51975;1;52087;1;-1.87;14.03.2023 1:45;117623
14.03.2023;1:45:25;799;60;65349;1;51976;1;52087;1;-1.87;14.03.2023 1:45;117623
14.03.2023;1:45:30;798;60;65347;1;51975;1;52087;1;-1.89;14.03.2023 1:45;117623
14.03.2023;1:45:35;799;60;65350;1;51973;1;52087;1;-1.86;14.03.2023 1:45;117623
14.03.2023;1:45:40;798;60;65347;1;51973;1;52087;1;-1.89;14.03.2023 1:45;117623
14.03.2023;1:45:45;798;60;65347;1;51973;1;52087;1;-1.89;14.03.2023 1:45;117623
14.03.2023;1:45:50;799;60;65350;1;51973;1;52087;1;-1.86;14.03.2023 1:45;117623
14.03.2023;1:45:55;799;60;65349;1;51973;1;52087;1;-1.87;14.03.2023 1:45;117623
14.03.2023;1:46:00;799;60;65349;1;51973;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:05;799;60;65349;1;51974;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:10;799;60;65349;1;51974;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:15;799;60;65349;1;51972;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:20;799;60;65349;1;51972;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:25;798;60;65347;1;51973;1;52087;1;-1.89;14.03.2023 1:46;117623
14.03.2023;1:46:30;799;60;65349;1;51973;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:35;799;60;65349;1;51974;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:40;799;60;65349;1;51974;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:45;799;60;65349;1;51971;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:50;799;60;65349;1;51971;1;52087;1;-1.87;14.03.2023 1:46;117623
14.03.2023;1:46:55;799;60;65349;1;51971;1;52086;1;-1.87;14.03.2023 1:46;117622
14.03.2023;1:47:00;799;60;65349;1;51972;1;52086;1;-1.87;14.03.2023 1:47;117622
14.03.2023;1:47:05;799;60;65350;1;51973;1;52086;1;-1.86;14.03.2023 1:47;117622
14.03.2023;1:47:10;798;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:47;117622
14.03.2023;1:47:15;798;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:47;117622
14.03.2023;1:47:20;799;60;65349;1;51972;1;52086;1;-1.87;14.03.2023 1:47;117622
14.03.2023;1:47:25;799;60;65349;1;51972;1;52086;1;-1.87;14.03.2023 1:47;117622
14.03.2023;1:47:30;798;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:47;117622
14.03.2023;1:47:35;798;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:47;117622
14.03.2023;1:47:40;800;60;65349;1;51971;1;52086;1;-1.87;14.03.2023 1:47;117622
14.03.2023;1:47:45;799;60;65350;1;51975;1;52086;1;-1.86;14.03.2023 1:47;117622
14.03.2023;1:47:50;798;60;65347;1;51975;1;52086;1;-1.89;14.03.2023 1:47;117622
14.03.2023;1:47:55;799;60;65349;1;51972;1;52086;1;-1.87;14.03.2023 1:47;117622
14.03.2023;1:48:00;799;60;65349;1;51972;1;52086;1;-1.87;14.03.2023 1:48;117622
14.03.2023;1:48:05;798;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:48:10;799;60;65349;1;51975;1;52086;1;-1.87;14.03.2023 1:48;117622
14.03.2023;1:48:15;798;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:48:20;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:48:25;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:48:30;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:48:35;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:48:40;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:48:45;799;60;65349;1;51974;1;52086;1;-1.87;14.03.2023 1:48;117622
14.03.2023;1:48:50;799;60;65349;1;51973;1;52086;1;-1.87;14.03.2023 1:48;117622
14.03.2023;1:48:55;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:48;117622
14.03.2023;1:49:00;799;60;65347;1;51975;1;52086;1;-1.89;14.03.2023 1:49;117622
14.03.2023;1:49:05;798;60;65346;1;51976;1;52086;1;-1.9;14.03.2023 1:49;117622
14.03.2023;1:49:10;798;60;65346;1;51976;1;52086;1;-1.9;14.03.2023 1:49;117622
14.03.2023;1:49:15;799;60;65349;1;51974;1;52086;1;-1.87;14.03.2023 1:49;117622
14.03.2023;1:49:20;798;60;65346;1;51973;1;52086;1;-1.9;14.03.2023 1:49;117622
14.03.2023;1:49:25;799;60;65349;1;51972;1;52086;1;-1.87;14.03.2023 1:49;117622
14.03.2023;1:49:30;794;60;65344;1;51972;1;52086;1;-1.92;14.03.2023 1:49;117622
14.03.2023;1:49:35;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:49;117622
14.03.2023;1:49:40;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:49;117622
14.03.2023;1:49:45;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:49;117622
14.03.2023;1:49:50;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:49;117622
14.03.2023;1:49:55;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:49;117622
14.03.2023;1:50:00;799;60;65349;1;51970;1;52086;1;-1.87;14.03.2023 1:50;117622
14.03.2023;1:50:05;799;60;65349;1;51971;1;52086;1;-1.87;14.03.2023 1:50;117622
14.03.2023;1:50:10;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:50;117622
14.03.2023;1:50:15;799;60;65349;1;51971;1;52086;1;-1.87;14.03.2023 1:50;117622
14.03.2023;1:50:20;799;60;65349;1;51971;1;52086;1;-1.87;14.03.2023 1:50;117622
14.03.2023;1:50:25;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:50;117622
14.03.2023;1:50:30;798;60;65346;1;51975;1;52086;1;-1.9;14.03.2023 1:50;117622
14.03.2023;1:50:35;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:50;117622
14.03.2023;1:50:40;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:50;117622
14.03.2023;1:50:45;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:50;117622
14.03.2023;1:50:50;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:50;117622
14.03.2023;1:50:55;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:50;117622
14.03.2023;1:51:00;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:51;117622
14.03.2023;1:51:05;799;60;65349;1;51973;1;52086;1;-1.87;14.03.2023 1:51;117622
14.03.2023;1:51:10;799;60;65347;1;51970;1;52086;1;-1.89;14.03.2023 1:51;117622
14.03.2023;1:51:15;799;60;65349;1;51970;1;52086;1;-1.87;14.03.2023 1:51;117622
14.03.2023;1:51:20;799;60;65347;1;51969;1;52085;1;-1.89;14.03.2023 1:51;117621
14.03.2023;1:51:25;799;60;65349;1;51971;1;52085;1;-1.87;14.03.2023 1:51;117621
14.03.2023;1:51:30;799;60;65349;1;51971;1;52085;1;-1.87;14.03.2023 1:51;117621
14.03.2023;1:51:35;799;60;65347;1;51974;1;52085;1;-1.89;14.03.2023 1:51;117621
14.03.2023;1:51:40;798;60;65346;1;51973;1;52086;1;-1.9;14.03.2023 1:51;117622
14.03.2023;1:51:45;799;60;65349;1;51973;1;52086;1;-1.87;14.03.2023 1:51;117622
14.03.2023;1:51:50;799;60;65349;1;51972;1;52086;1;-1.87;14.03.2023 1:51;117622
14.03.2023;1:51:55;799;60;65347;1;51970;1;52086;1;-1.89;14.03.2023 1:51;117622
14.03.2023;1:52:00;799;60;65349;1;51971;1;52086;1;-1.87;14.03.2023 1:52;117622
14.03.2023;1:52:05;799;60;65349;1;51971;1;52086;1;-1.87;14.03.2023 1:52;117622
14.03.2023;1:52:10;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:15;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:20;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:25;799;60;65349;1;51974;1;52086;1;-1.87;14.03.2023 1:52;117622
14.03.2023;1:52:30;799;60;65347;1;51975;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:35;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:40;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:45;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:50;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:52;117622
14.03.2023;1:52:55;799;60;65346;1;51974;1;52086;1;-1.9;14.03.2023 1:52;117622
14.03.2023;1:53:00;799;60;65347;1;51975;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:05;799;60;65346;1;51973;1;52086;1;-1.9;14.03.2023 1:53;117622
14.03.2023;1:53:10;799;60;65346;1;51973;1;52086;1;-1.9;14.03.2023 1:53;117622
14.03.2023;1:53:15;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:20;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:25;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:30;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:35;799;60;65346;1;51972;1;52086;1;-1.9;14.03.2023 1:53;117622
14.03.2023;1:53:40;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:45;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:50;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:53;117622
14.03.2023;1:53:55;796;60;65344;1;51970;1;52086;1;-1.92;14.03.2023 1:53;117622
14.03.2023;1:54:00;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:05;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:10;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:15;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:20;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:25;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:30;799;60;65346;1;51971;1;52086;1;-1.9;14.03.2023 1:54;117622
14.03.2023;1:54:35;799;60;65347;1;51971;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:40;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:45;799;60;65347;1;51973;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:50;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:54:55;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:54;117622
14.03.2023;1:55:00;799;60;65347;1;51970;1;52086;1;-1.89;14.03.2023 1:55;117622
14.03.2023;1:55:05;799;60;65347;1;51970;1;52086;1;-1.89;14.03.2023 1:55;117622
14.03.2023;1:55:10;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:55;117622
14.03.2023;1:55:15;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:55;117622
14.03.2023;1:55:20;799;60;65347;1;51972;1;52086;1;-1.89;14.03.2023 1:55;117622
14.03.2023;1:55:25;799;60;65346;1;51973;1;52086;1;-1.9;14.03.2023 1:55;117622
14.03.2023;1:55:30;799;60;65346;1;51973;1;52086;1;-1.9;14.03.2023 1:55;117622
14.03.2023;1:55:35;799;60;65346;1;51976;1;52086;1;-1.9;14.03.2023 1:55;117622
14.03.2023;1:55:40;799;60;65347;1;51976;1;52086;1;-1.89;14.03.2023 1:55;117622
14.03.2023;1:55:45;799;60;65347;1;51974;1;52086;1;-1.89;14.03.2023 1:55;117622
14.03.2023;1:55:50;799;60;65349;1;51974;1;52086;1;-1.87;14.03.2023 1:55;117622
14.03.2023;1:55:55;799;60;65346;1;51974;1;52087;1;-1.9;14.03.2023 1:55;117623
14.03.2023;1:56:00;799;60;65346;1;51972;1;52087;1;-1.9;14.03.2023 1:56;117623
14.03.2023;1:56:05;799;60;65346;1;51972;1;52087;1;-1.9;14.03.2023 1:56;117623
14.03.2023;1:56:10;799;60;65347;1;51972;1;52087;1;-1.89;14.03.2023 1:56;117623
14.03.2023;1:56:15;799;60;65346;1;51974;1;52087;1;-1.9;14.03.2023 1:56;117623
14.03.2023;1:56:20;799;60;65347;1;51974;1;52087;1;-1.89;14.03.2023 1:56;117623
14.03.2023;1:56:25;799;60;65346;1;51973;1;52087;1;-1.9;14.03.2023 1:56;117623
14.03.2023;1:56:30;799;60;65346;1;51973;1;52087;1;-1.9;14.03.2023 1:56;117623
14.03.2023;1:56:35;799;60;65347;1;51975;1;52087;1;-1.89;14.03.2023 1:56;117623
14.03.2023;1:56:40;799;60;65347;1;51975;1;52087;1;-1.89;14.03.2023 1:56;117623
14.03.2023;1:56:45;799;60;65346;1;51974;1;52087;1;-1.9;14.03.2023 1:56;117623
14.03.2023;1:56:50;799;60;65347;1;51971;1;52087;1;-1.89;14.03.2023 1:56;117623
14.03.2023;1:56:55;799;60;65346;1;51972;1;52087;1;-1.9;14.03.2023 1:56;117623
14.03.2023;1:57:00;800;60;65347;1;51974;1;52087;1;-1.89;14.03.2023 1:57;117623
14.03.2023;1:57:05;800;60;65347;1;51973;1;52087;1;-1.89;14.03.2023 1:57;117623
14.03.2023;1:57:10;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 1:57;117624
14.03.2023;1:57:15;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 1:57;117624
14.03.2023;1:57:20;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 1:57;117624
14.03.2023;1:57:25;798;60;65349;1;51974;1;52088;1;-1.87;14.03.2023 1:57;117624
14.03.2023;1:57:30;800;60;65347;1;51976;1;52088;1;-1.89;14.03.2023 1:57;117624
14.03.2023;1:57:35;799;60;65346;1;51977;1;52088;1;-1.9;14.03.2023 1:57;117624
14.03.2023;1:57:40;799;60;65347;1;51977;1;52088;1;-1.89;14.03.2023 1:57;117624
14.03.2023;1:57:45;799;60;65347;1;51975;1;52088;1;-1.89;14.03.2023 1:57;117624
14.03.2023;1:57:50;799;60;65347;1;51975;1;52088;1;-1.89;14.03.2023 1:57;117624
14.03.2023;1:57:55;799;60;65346;1;51973;1;52088;1;-1.9;14.03.2023 1:57;117624
14.03.2023;1:58:00;799;60;65346;1;51973;1;52088;1;-1.9;14.03.2023 1:58;117624
14.03.2023;1:58:05;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 1:58;117624
14.03.2023;1:58:10;799;60;65347;1;51976;1;52088;1;-1.89;14.03.2023 1:58;117624
14.03.2023;1:58:15;799;60;65346;1;51975;1;52088;1;-1.9;14.03.2023 1:58;117624
14.03.2023;1:58:20;799;60;65346;1;51975;1;52088;1;-1.9;14.03.2023 1:58;117624
14.03.2023;1:58:25;799;60;65347;1;51975;1;52088;1;-1.89;14.03.2023 1:58;117624
14.03.2023;1:58:30;798;60;65349;1;51975;1;52088;1;-1.87;14.03.2023 1:58;117624
14.03.2023;1:58:35;799;60;65346;1;51975;1;52088;1;-1.9;14.03.2023 1:58;117624
14.03.2023;1:58:40;799;60;65346;1;51976;1;52089;1;-1.9;14.03.2023 1:58;117625
14.03.2023;1:58:45;799;60;65347;1;51974;1;52089;1;-1.89;14.03.2023 1:58;117625
14.03.2023;1:58:50;799;60;65347;1;51973;1;52089;1;-1.89;14.03.2023 1:58;117625
14.03.2023;1:58:55;799;60;65347;1;51973;1;52089;1;-1.89;14.03.2023 1:58;117625
14.03.2023;1:59:00;797;60;65344;1;51971;1;52089;1;-1.92;14.03.2023 1:59;117625
14.03.2023;1:59:05;798;60;65349;1;51971;1;52089;1;-1.87;14.03.2023 1:59;117625
14.03.2023;1:59:10;799;60;65347;1;51974;1;52089;1;-1.89;14.03.2023 1:59;117625
14.03.2023;1:59:15;799;60;65346;1;51973;1;52088;1;-1.9;14.03.2023 1:59;117624
14.03.2023;1:59:20;799;60;65347;1;51973;1;52088;1;-1.89;14.03.2023 1:59;117624
14.03.2023;1:59:25;799;60;65346;1;51975;1;52088;1;-1.9;14.03.2023 1:59;117624
14.03.2023;1:59:30;799;60;65346;1;51975;1;52088;1;-1.9;14.03.2023 1:59;117624
14.03.2023;1:59:35;797;60;65344;1;51975;1;52088;1;-1.92;14.03.2023 1:59;117624
14.03.2023;1:59:40;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 1:59;117624
14.03.2023;1:59:45;799;60;65347;1;51974;1;52088;1;-1.89;14.03.2023 1:59;117624
14.03.2023;1:59:50;799;60;65347;1;51973;1;52088;1;-1.89;14.03.2023 1:59;117624
14.03.2023;1:59:55;799;60;65347;1;51974;1;52088;1;-1.89;14.03.2023 1:59;117624
14.03.2023;2:00:00;799;60;65346;1;51976;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:05;799;60;65346;1;51976;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:10;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:15;799;60;65347;1;51972;1;52088;1;-1.89;14.03.2023 2:00;117624
14.03.2023;2:00:20;799;60;65347;1;51974;1;52088;1;-1.89;14.03.2023 2:00;117624
14.03.2023;2:00:25;799;60;65346;1;51976;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:30;799;60;65346;1;51977;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:35;799;60;65346;1;51975;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:40;799;60;65346;1;51975;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:45;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:00:50;798;60;65344;1;51973;1;52088;1;-1.92;14.03.2023 2:00;117624
14.03.2023;2:00:55;799;60;65346;1;51973;1;52088;1;-1.9;14.03.2023 2:00;117624
14.03.2023;2:01:00;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 2:01;117624
14.03.2023;2:01:05;799;60;65347;1;51973;1;52088;1;-1.89;14.03.2023 2:01;117624
14.03.2023;2:01:10;798;60;65344;1;51974;1;52089;1;-1.92;14.03.2023 2:01;117625
14.03.2023;2:01:15;798;60;65344;1;51974;1;52089;1;-1.92;14.03.2023 2:01;117625
14.03.2023;2:01:20;798;60;65349;1;51975;1;52089;1;-1.87;14.03.2023 2:01;117625
14.03.2023;2:01:25;799;60;65346;1;51975;1;52089;1;-1.9;14.03.2023 2:01;117625
14.03.2023;2:01:30;798;60;65349;1;51973;1;52088;1;-1.87;14.03.2023 2:01;117624
14.03.2023;2:01:35;799;60;65347;1;51973;1;52088;1;-1.89;14.03.2023 2:01;117624
14.03.2023;2:01:40;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 2:01;117624
14.03.2023;2:01:45;799;60;65347;1;51975;1;52088;1;-1.89;14.03.2023 2:01;117624
14.03.2023;2:01:50;799;60;65347;1;51975;1;52088;1;-1.89;14.03.2023 2:01;117624
14.03.2023;2:01:55;799;60;65347;1;51976;1;52089;1;-1.89;14.03.2023 2:01;117625
14.03.2023;2:02:00;798;60;65344;1;51974;1;52089;1;-1.92;14.03.2023 2:02;117625
14.03.2023;2:02:05;799;60;65346;1;51975;1;52089;1;-1.9;14.03.2023 2:02;117625
14.03.2023;2:02:10;799;60;65346;1;51974;1;52089;1;-1.9;14.03.2023 2:02;117625
14.03.2023;2:02:15;799;60;65346;1;51975;1;52089;1;-1.9;14.03.2023 2:02;117625
14.03.2023;2:02:20;799;60;65346;1;51976;1;52089;1;-1.9;14.03.2023 2:02;117625
14.03.2023;2:02:25;799;60;65346;1;51976;1;52089;1;-1.9;14.03.2023 2:02;117625
14.03.2023;2:02:30;799;60;65347;1;51974;1;52089;1;-1.89;14.03.2023 2:02;117625
14.03.2023;2:02:35;799;60;65346;1;51972;1;52088;1;-1.9;14.03.2023 2:02;117624
14.03.2023;2:02:40;799;60;65346;1;51972;1;52088;1;-1.9;14.03.2023 2:02;117624
14.03.2023;2:02:45;799;60;65346;1;51972;1;52088;1;-1.9;14.03.2023 2:02;117624
14.03.2023;2:02:50;799;60;65346;1;51973;1;52088;1;-1.9;14.03.2023 2:02;117624
14.03.2023;2:02:55;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 2:02;117624
14.03.2023;2:03:00;799;60;65346;1;51974;1;52088;1;-1.9;14.03.2023 2:03;117624
14.03.2023;2:03:05;798;60;65344;1;51974;1;52088;1;-1.92;14.03.2023 2:03;117624
14.03.2023;2:03:10;799;60;65346;1;51976;1;52089;1;-1.9;14.03.2023 2:03;117625
14.03.2023;2:03:15;798;60;65344;1;51976;1;52089;1;-1.92;14.03.2023 2:03;117625
14.03.2023;2:03:20;798;60;65344;1;51974;1;52089;1;-1.92;14.03.2023 2:03;117625
14.03.2023;2:03:25;799;60;65346;1;51976;1;52089;1;-1.9;14.03.2023 2:03;117625
14.03.2023;2:03:30;798;60;65344;1;51975;1;52089;1;-1.92;14.03.2023 2:03;117625
14.03.2023;2:03:35;798;60;65344;1;51975;1;52089;1;-1.92;14.03.2023 2:03;117625
14.03.2023;2:03:40;799;60;65346;1;51973;1;52089;1;-1.9;14.03.2023 2:03;117625
14.03.2023;2:03:45;795;60;65342;1;51973;1;52089;1;-1.94;14.03.2023 2:03;117625
14.03.2023;2:03:50;799;60;65347;1;51974;1;52089;1;-1.89;14.03.2023 2:03;117625
14.03.2023;2:03:55;799;60;65346;1;51973;1;52089;1;-1.9;14.03.2023 2:03;117625
14.03.2023;2:04:00;798;60;65344;1;51975;1;52089;1;-1.92;14.03.2023 2:04;117625
14.03.2023;2:04:05;800;60;65346;1;51977;1;52089;1;-1.9;14.03.2023 2:04;117625
14.03.2023;2:04:10;800;60;65346;1;51977;1;52089;1;-1.9;14.03.2023 2:04;117625
14.03.2023;2:04:15;798;60;65344;1;51977;1;52089;1;-1.92;14.03.2023 2:04;117625
14.03.2023;2:04:20;798;60;65344;1;51977;1;52089;1;-1.92;14.03.2023 2:04;117625
14.03.2023;2:04:25;799;60;65346;1;51975;1;52089;1;-1.9;14.03.2023 2:04;117625
14.03.2023;2:04:30;798;60;65344;1;51976;1;52089;1;-1.92;14.03.2023 2:04;117625
14.03.2023;2:04:35;799;60;65347;1;51976;1;52090;1;-1.89;14.03.2023 2:04;117626
14.03.2023;2:04:40;799;60;65347;1;51976;1;52090;1;-1.89;14.03.2023 2:04;117626
14.03.2023;2:04:45;799;60;65346;1;51972;1;52090;1;-1.9;14.03.2023 2:04;117626
14.03.2023;2:04:50;799;60;65346;1;51973;1;52090;1;-1.9;14.03.2023 2:04;117626
14.03.2023;2:04:55;799;60;65344;1;51975;1;52090;1;-1.92;14.03.2023 2:04;117626
14.03.2023;2:05:00;799;60;65344;1;51974;1;52090;1;-1.92;14.03.2023 2:05;117626
14.03.2023;2:05:05;799;60;65346;1;51973;1;52089;1;-1.9;14.03.2023 2:05;117625
14.03.2023;2:05:10;799;60;65346;1;51972;1;52089;1;-1.9;14.03.2023 2:05;117625
14.03.2023;2:05:15;799;60;65346;1;51972;1;52089;1;-1.9;14.03.2023 2:05;117625
14.03.2023;2:05:20;799;60;65346;1;51972;1;52089;1;-1.9;14.03.2023 2:05;117625
14.03.2023;2:05:25;799;60;65346;1;51974;1;52089;1;-1.9;14.03.2023 2:05;117625
14.03.2023;2:05:30;799;60;65344;1;51975;1;52089;1;-1.92;14.03.2023 2:05;117625
14.03.2023;2:05:35;799;60;65344;1;51973;1;52089;1;-1.92;14.03.2023 2:05;117625
14.03.2023;2:05:40;799;60;65344;1;51974;1;52089;1;-1.92;14.03.2023 2:05;117625
14.03.2023;2:05:45;799;60;65347;1;51975;1;52089;1;-1.89;14.03.2023 2:05;117625
14.03.2023;2:05:50;799;60;65347;1;51975;1;52089;1;-1.89;14.03.2023 2:05;117625
14.03.2023;2:05:55;799;60;65344;1;51974;1;52089;1;-1.92;14.03.2023 2:05;117625
14.03.2023;2:06:00;799;60;65344;1;51973;1;52089;1;-1.92;14.03.2023 2:06;117625
14.03.2023;2:06:05;799;60;65344;1;51973;1;52089;1;-1.92;14.03.2023 2:06;117625
14.03.2023;2:06:10;796;60;65342;1;51971;1;52089;1;-1.94;14.03.2023 2:06;117625
14.03.2023;2:06:15;796;60;65349;1;51970;1;52088;1;-1.87;14.03.2023 2:06;117624
14.03.2023;2:06:20;799;60;65346;1;51970;1;52088;1;-1.9;14.03.2023 2:06;117624
14.03.2023;2:06:25;799;60;65346;1;51970;1;52088;1;-1.9;14.03.2023 2:06;117624
14.03.2023;2:06:30;799;60;65344;1;51972;1;52088;1;-1.92;14.03.2023 2:06;117624
14.03.2023;2:06:35;799;60;65346;1;51973;1;52088;1;-1.9;14.03.2023 2:06;117624
14.03.2023;2:06:40;799;60;65344;1;51973;1;52088;1;-1.92;14.03.2023 2:06;117624
14.03.2023;2:06:45;799;60;65346;1;51973;1;52088;1;-1.9;14.03.2023 2:06;117624
